Latitud,Longitud,Codigo de estacion,Nombre de estacion,Tipo de archivo,Achivo fisico y localizable,Variable,Medicion,Año con datos digitales,Formato de archivo,Contador de archivos digitales,Cantidad de datos por archivo,Datos obtenidos,Año con nombre ,Meses en tablas (csv o excel),Inventario fisico (localizacion),,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2023,Temperatura del aire,Discreta,2023,PDF,52,7,364,2023,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2024,Temperatura del aire,Discreta,2024,PDF,48,7,336,2024,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2025,Temperatura del aire,Discreta,2025,PDF,15,7,105,2025,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2013,Lluvia,Discreta,2013,JPG,51,7,357,2013,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2014,Lluvia,Discreta,2014,JPG,52,7,364,2014,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2015,Lluvia,Discreta,2015,JPG,51,7,357,2015,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2017,Lluvia,Discreta,2017,PDF,8,7,56,2017,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2017,Lluvia,Discreta,2017,JPG,23,7,161,2017,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2018,Lluvia,Discreta,2018,JPG,52,7,364,2018,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2019,Lluvia,Discreta,2019,JPG,58,7,406,2019,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2020,Lluvia,Discreta,2020,JPG,53,7,371,2020,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2021,Lluvia,Discreta,2021,PDF,54,7,378,2021,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2022,Lluvia,Discreta,2022,JPG,54,7,378,2022,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2023,Lluvia,Discreta,2023,PDF,52,7,364,2023,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2024,Lluvia,Discreta,2024,PDF,48,7,336,2024,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2025,Lluvia,Discreta,2025,PDF,15,7,105,2025,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2013,Evaporación del agua en superficie libre ,Discreta,2013,JPG,51,7,357,2013,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2014,Evaporación del agua en superficie libre ,Discreta,2014,JPG,52,7,364,2014,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2015,Evaporación del agua en superficie libre ,Discreta,2015,JPG,51,7,357,2015,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2017,Evaporación del agua en superficie libre ,Discreta,2017,PDF,8,7,56,2017,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2017,Evaporación del agua en superficie libre ,Discreta,2017,JPG,23,7,161,2017,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2018,Evaporación del agua en superficie libre ,Discreta,2018,JPG,52,7,364,2018,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2019,Evaporación del agua en superficie libre ,Discreta,2019,JPG,58,7,406,2019,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2020,Evaporación del agua en superficie libre ,Discreta,2020,JPG,53,7,371,2020,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2021,Evaporación del agua en superficie libre ,Discreta,2021,PDF,54,7,378,2021,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2022,Evaporación del agua en superficie libre ,Discreta,2022,JPG,54,7,378,2022,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2023,Evaporación del agua en superficie libre ,Discreta,2023,PDF,52,7,364,2023,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2024,Evaporación del agua en superficie libre ,Discreta,2024,PDF,48,7,336,2024,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2025,Evaporación del agua en superficie libre ,Discreta,2025,PDF,15,7,105,2025,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2013,Velocidad del viento,Discreta,2013,JPG,51,7,357,2013,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2014,Velocidad del viento,Discreta,2014,JPG,52,7,364,2014,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2015,Velocidad del viento,Discreta,2015,JPG,51,7,357,2015,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2017,Velocidad del viento,Discreta,2017,PDF,8,7,56,2017,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2017,Velocidad del viento,Discreta,2017,JPG,23,7,161,2017,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2018,Velocidad del viento,Discreta,2018,JPG,52,7,364,2018,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2019,Velocidad del viento,Discreta,2019,JPG,58,7,406,2019,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2020,Velocidad del viento,Discreta,2020,JPG,53,7,371,2020,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2021,Velocidad del viento,Discreta,2021,PDF,54,7,378,2021,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2022,Velocidad del viento,Discreta,2022,JPG,54,7,378,2022,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2023,Velocidad del viento,Discreta,2023,PDF,52,7,364,2023,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2024,Velocidad del viento,Discreta,2024,PDF,48,7,336,2024,Pendiente,,,
9.198888889,-80.15194444,113001,Icacal,Hoja de campo,2025,Velocidad del viento,Discreta,2025,PDF,15,7,105,2025,Pendiente,,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2009,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2010,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2011,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2012,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2013,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2014,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2015,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2016,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2017,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2018,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2019,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2020,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2021,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2022,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2023,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2009,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2010,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2011,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2012,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2013,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2014,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2015,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2016,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2017,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2018,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2019,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2020,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2021,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2022,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2023,,Discreta,,,,,,,Pendiente,Caja 14,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2024,Lluvia,Discreta,2024,JPG,22,7,154,2024,Pendiente,,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Libreta pluviometrica ,2025,Lluvia,Discreta,2025,JPG,6,7,42,2025,Pendiente,,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2023,Lluvia,Discreta,2023,PDF,35,7,245,2023,Pendiente,,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2024,Lluvia,Discreta,2024,JPG,1,7,7,2024,Pendiente,,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2024,Lluvia,Discreta,2024,PDF,39,7,273,2024,Pendiente,,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,JPG,5,7,35,2025,Pendiente,,,
8.063860779,-81.6501131,114002,Camaron Tabasara,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,PDF,50,7,350,2025,Pendiente,,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Libreta pluviometrica ,2010,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Libreta pluviometrica ,2014,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Libreta pluviometrica ,2015,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Libreta pluviometrica ,2016,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Libreta pluviometrica ,2017,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Libreta pluviometrica ,2018,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Libreta pluviometrica ,2019,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Libreta pluviometrica ,2020,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Libreta pluviometrica ,2021,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Tarjeta pluviometrica ,2010,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Tarjeta pluviometrica ,2014,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Tarjeta pluviometrica ,2015,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Tarjeta pluviometrica ,2016,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Tarjeta pluviometrica ,2017,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Tarjeta pluviometrica ,2018,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Tarjeta pluviometrica ,2019,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Tarjeta pluviometrica ,2020,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Tarjeta pluviometrica ,2021,,Discreta,,,,,,,Pendiente,Caja 14,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Libreta pluviometrica ,2022,Lluvia,Discreta,2022,PDF,22,7,154,2022,Pendiente,,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Libreta pluviometrica ,2023,Lluvia,Discreta,2023,PDF,5,7,35,2023,Pendiente,,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Libreta pluviometrica ,2025,Lluvia,Discreta,2025,PDF,14,7,98,2025,Pendiente,,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Tarjeta pluviometrica ,2022,Lluvia,Discreta,2022,PDF,16,7,112,2022,Pendiente,,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Tarjeta pluviometrica ,2023,Lluvia,Discreta,2023,PDF,10,7,70,2023,Pendiente,,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Tarjeta pluviometrica ,2024,Lluvia,Discreta,2024,PDF,39,7,273,2024,Pendiente,,,
8.292181039,-81.56511134,114007,Cerro Iglesia,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,PDF,2,7,14,2025,Pendiente,,,
,,114010,Ojo de Agua,Anemocinemogama ,2008,Velocidad del viento,Continua,2008,JPG,138,24,3312,2008,Pendiente,,,
,,114010,Ojo de Agua,Anemocinemogama ,2009,Velocidad del viento,Continua,2009,JPG,223,24,5352,2009,Pendiente,,,
,,114010,Ojo de Agua,Anemocinemogama ,2010,Velocidad del viento,Continua,2010,JPG,30,24,720,2010,Pendiente,,,
,,114010,Ojo de Agua,Anemocinemogama ,2008,Direccion del viento,Continua,2008,JPG,138,24,3312,2008,Pendiente,,,
,,114010,Ojo de Agua,Anemocinemogama ,2009,Direccion del viento,Continua,2009,JPG,223,24,5352,2009,Pendiente,,,
,,114010,Ojo de Agua,Anemocinemogama ,2010,Direccion del viento,Continua,2010,JPG,30,24,720,2010,Pendiente,,,
,,114010,Ojo de Agua,Pluviograma,2014,Lluvia,Continua,2014,JPG,261,24,6264,2014,Pendiente,,,
,,114010,Ojo de Agua,Pluviograma,2015,Lluvia,Continua,2015,JPG,56,24,1344,2015,Pendiente,,,
,,114010,Ojo de Agua,Pluviograma,2017,Lluvia,Continua,2017,JPG,257,24,6168,2017,Pendiente,,,
,,114010,Ojo de Agua,Pluviograma,2018,Lluvia,Continua,2018,JPG,282,24,6768,2018,Pendiente,,,
,,114010,Ojo de Agua,Pluviograma,2019,Lluvia,Continua,2019,JPG,241,24,5784,2019,Pendiente,,,
,,114010,Ojo de Agua,Pluviograma,2020,Lluvia,Continua,2020,JPG,235,24,5640,2020,Pendiente,,,
,,114010,Ojo de Agua,Pluviograma,2021,Lluvia,Continua,2021,JPG,306,24,7344,2021,Pendiente,,,
,,114010,Ojo de Agua,Pluviograma,2022,Lluvia,Continua,2022,JPG,272,24,6528,2022,Pendiente,,,
,,114010,Ojo de Agua,Pluviograma,2023,Lluvia,Continua,2023,JPG,100,24,2400,2023,Pendiente,,,
,,114010,Ojo de Agua,Pluviograma,2024,Lluvia,Continua,2024,PDF,178,24,4272,2024,Pendiente,,,
,,114010,Ojo de Agua,Pluviograma,2024,Lluvia,Continua,2024,JPG,14,24,336,2024,Pendiente,,,
,,114010,Ojo de Agua,Pluviograma,2025,Lluvia,Continua,2025,JPG,34,24,816,2025,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2014,Temperatura del aire,Discreta,2014,PDF,52,7,364,2014,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2015,Temperatura del aire,Discreta,2015,PDF,52,7,364,2015,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2017,Temperatura del aire,Discreta,2017,PDF,52,7,364,2017,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2018,Temperatura del aire,Discreta,2018,PDF,51,7,357,2018,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2019,Temperatura del aire,Discreta,2019,PDF,53,7,371,2019,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2020,Temperatura del aire,Discreta,2020,PDF,37,7,259,2020,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2021,Temperatura del aire,Discreta,2021,PDF,63,7,441,2021,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2022,Temperatura del aire,Discreta,2022,PDF,80,7,560,2022,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2024,Temperatura del aire,Discreta,2024,PDF,51,7,357,2024,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2014,Lluvia,Discreta,2014,PDF,52,7,364,2014,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2015,Lluvia,Discreta,2015,PDF,52,7,364,2015,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2017,Lluvia,Discreta,2017,PDF,52,7,364,2017,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2018,Lluvia,Discreta,2018,PDF,51,7,357,2018,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2019,Lluvia,Discreta,2019,PDF,53,7,371,2019,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2020,Lluvia,Discreta,2020,PDF,37,7,259,2020,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2021,Lluvia,Discreta,2021,PDF,63,7,441,2021,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2022,Lluvia,Discreta,2022,PDF,80,7,560,2022,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2024,Lluvia,Discreta,2024,PDF,51,7,357,2024,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2014,Evaporación del agua en superficie libre ,Discreta,2014,PDF,52,7,364,2014,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2015,Evaporación del agua en superficie libre ,Discreta,2015,PDF,52,7,364,2015,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2017,Evaporación del agua en superficie libre ,Discreta,2017,PDF,52,7,364,2017,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2018,Evaporación del agua en superficie libre ,Discreta,2018,PDF,51,7,357,2018,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2019,Evaporación del agua en superficie libre ,Discreta,2019,PDF,53,7,371,2019,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2020,Evaporación del agua en superficie libre ,Discreta,2020,PDF,37,7,259,2020,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2021,Evaporación del agua en superficie libre ,Discreta,2021,PDF,63,7,441,2021,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2022,Evaporación del agua en superficie libre ,Discreta,2022,PDF,80,7,560,2022,Pendiente,,,
,,114010,Ojo de Agua,Hoja de campo,2024,Evaporación del agua en superficie libre ,Discreta,2024,PDF,51,7,357,2024,Pendiente,,,
,,115083,Ciri Grande,Tarjeta pluviometrica ,2024,Lluvia,Discreta,2024,PDF,34,7,238,2024,Pendiente,,,
,,115083,Ciri Grande,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,JPG,8,7,56,2025,Pendiente,,,
,,115083,Ciri Grande,Tarjeta pluviometrica ,2026,Lluvia,Discreta,2026,JPG,21,7,147,2026,Pendiente,,,
,,115083,Ciri Grande,Tarjeta pluviometrica ,2026,Lluvia,Discreta,2026,PDF,12,7,84,2026,Pendiente,,,
,,117012,San Pedro Refineria,Libreta pluviometrica ,2025,Lluvia,Discreta,2025,PDF,16,7,112,2025,Pendiente,,,
,,117012,San Pedro Refineria,Tarjeta pluviometrica ,2023,Lluvia,Discreta,2023,PDF,57,7,399,2023,Pendiente,,,
,,117012,San Pedro Refineria,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,PDF,10,7,70,2025,Pendiente,,,
,,117012,San Pedro Refineria,Tarjeta pluviometrica ,2026,Lluvia,Discreta,2026,PDF,29,7,203,2026,Pendiente,,,
